"election","type","srprec","totreg_r","dem","rep","aip","paf","msc","lib","nlp","grn","ref","dcl","male","female","hispdem","hisprep","hispdcl","hispoth","jewdem","jewrep","jewdcl","jewoth","kordem","korrep","kordcl","koroth","jpndem","jpnrep","jpndcl","jpnoth","chidem","chirep","chidcl","chioth","inddem","indrep","inddcl","indoth","vietdem","vietrep","vietdcl","vietoth","fildem","filrep","fildcl","filoth","demmunk","demm1824","demm2534","demm3544","demm4554","demm5564","demm65pl","demfunk","demf1824","demf2534","demf3544","demf4554","demf5564","demf65pl","repmunk","repm1824","repm2534","repm3544","repm4554","repm5564","repm65pl","repfunk","repf1824","repf2534","repf3544","repf4554","repf5564","repf65pl","dclmunk","dclm1824","dclm2534","dclm3544","dclm4554","dclm5564","dclm65pl","dclfunk","dclf1824","dclf2534","dclf3544","dclf4554","dclf5564","dclf65pl","othmunk","othm1824","othm2534","othm3544","othm4554","othm5564","othm65pl","othfunk","othf1824","othf2534","othf3544","othf4554","othf5564","othf65pl","dreg1g","dreg2g","dreg3g","dreg4g","dreg5g","dreg6g","dreg7g","dreg8g","dreg9g","rreg1g","rreg2g","rreg3g","rreg4g","rreg5g","rreg6g","rreg7g","rreg8g","rreg9g","ireg1g","ireg2g","ireg3g","ireg4g","ireg5g","ireg6g","ireg7g","ireg8g","ireg9g","oreg1g","oreg2g","oreg3g","oreg4g","oreg5g","oreg6g","oreg7g","oreg8g","oreg9g"
"g18","R","407","881","329","271","30","1","13","5","0","2","1","229","425","456","61","25","35","5","13","8","6","2","0","0","1","1","3","1","1","0","4","1","1","1","0","0","0","0","3","0","0","0","4","7","3","0","0","20","13","19","23","18","40","0","18","26","27","21","39","65","0","10","17","22","30","31","36","0","2","16","17","14","31","45","0","17","22","25","18","18","22","0","10","18","27","19","13","20","0","2","10","6","0","4","2","0","5","4","5","4","7","3","107","61","8","29","10","23","3","25","63","65","65","28","21","8","16","3","13","52","112","34","23","14","6","8","5","8","19","18","12","6","6","1","3","1","1","4"
"g18","R","408","1053","349","353","39","2","14","9","1","2","1","283","489","564","64","35","50","12","16","15","12","1","0","0","0","0","3","1","1","0","2","1","8","2","8","1","1","0","0","0","0","0","9","8","8","1","0","14","25","20","26","17","38","0","14","30","35","21","45","64","0","14","17","29","26","32","52","0","13","20","35","37","27","51","0","18","28","38","25","24","12","0","18","36","25","33","17","9","0","5","6","5","5","7","6","0","2","6","8","6","6","6","135","65","11","23","16","23","15","15","46","94","92","19","22","16","17","8","31","54","122","50","20","27","14","7","4","10","29","20","19","4","6","4","0","1","8","6"
"g18","R","409","911","314","331","33","2","13","5","2","2","0","209","408","503","43","20","27","9","21","16","3","1","2","0","0","0","4","2","2","0","1","4","2","0","0","0","0","1","1","0","1","0","3","8","1","0","0","8","12","13","22","25","44","0","10","8","25","19","41","87","0","14","12","10","16","39","58","0","6","14","16","17","37","92","0","10","17","28","17","17","15","0","6","22","15","14","16","32","0","3","2","8","4","7","7","0","1","6","3","3","9","4","78","54","18","28","11","24","13","11","77","74","69","19","19","13","12","8","26","91","91","35","16","22","6","14","4","9","12","17","20","1","3","1","2","3","2","8"
"g18","R","410","1563","536","569","45","3","15","12","0","5","1","377","743","820","70","45","43","7","17","27","6","6","0","0","0","0","4","2","4","2","2","4","4","0","0","1","0","1","0","0","0","0","10","12","8","0","0","21","26","32","26","40","74","0","26","38","42","46","68","97","0","23","35","46","46","69","82","0","13","23","36","51","57","88","0","27","34","23","23","37","33","1","17","45","46","39","26","26","0","7","7","9","5","10","8","0","3","7","4","3","8","10","132","90","24","27","20","41","19","41","142","117","114","27","42","26","31","18","34","160","148","63","20","32","9","22","14","19","50","22","20","7","9","10","3","0","2","8"
"g18","R","411","887","281","302","26","4","11","7","0","7","1","248","397","490","74","38","54","9","8","6","8","0","0","0","1","0","0","3","0","0","2","1","3","0","2","0","2","0","0","0","1","0","1","2","4","0","0","12","18","21","13","23","36","0","12","22","25","25","24","50","0","10","16","20","21","25","32","0","6","28","25","24","35","60","0","20","25","34","15","16","18","0","7","24","31","14","19","25","0","4","7","4","3","2","2","0","6","10","4","4","4","6","88","52","9","16","8","18","8","28","54","95","65","18","10","16","15","6","19","58","96","55","15","21","8","19","8","9","17","24","13","2","0","3","0","2","4","8"
"g18","R","412","885","298","285","30","2","15","9","0","5","0","241","435","450","43","15","37","6","12","9","12","3","0","0","0","1","1","6","1","1","4","2","0","0","1","1","6","1","3","0","0","0","2","1","3","1","0","16","27","21","19","24","23","0","11","27","33","31","25","41","0","15","22","25","23","35","30","0","8","20","23","18","33","33","0","25","22","24","20","16","13","0","12","34","22","17","22","14","0","5","10","3","9","3","5","0","3","3","3","4","7","6","96","56","11","17","7","25","12","16","58","71","54","19","27","15","15","11","12","61","115","49","18","14","7","8","2","12","16","30","10","8","5","0","2","0","1","5"
"g18","R","413","1044","282","468","36","2","13","17","0","1","2","223","513","531","25","28","33","9","10","27","11","3","0","0","0","0","2","3","5","0","1","0","0","0","4","0","0","0","0","0","0","0","7","8","1","2","0","5","23","12","9","28","44","0","13","19","13","22","41","53","0","17","24","37","31","47","80","0","8","21","33","39","51","80","0","11","23","14","19","14","30","0","11","29","23","9","18","22","0","3","8","9","6","10","9","0","1","6","6","3","6","4","59","47","11","13","13","21","10","31","77","104","71","26","22","23","27","16","42","137","92","47","12","8","11","10","3","15","25","21","10","7","9","1","6","3","3","11"
"g18","R","414","1606","463","720","46","3","21","9","1","1","0","342","782","824","55","43","34","6","22","28","18","3","0","4","1","0","0","5","1","0","3","2","1","1","3","4","1","0","1","2","0","0","10","14","5","1","0","14","24","13","13","49","77","0","8","23","21","26","65","130","0","29","26","22","51","94","153","0","11","18","20","47","90","159","0","23","30","11","27","30","56","0","17","16","21","19","34","58","0","4","3","5","5","9","14","0","6","6","4","7","7","11","108","92","18","28","21","30","16","27","123","150","135","31","48","25","50","36","73","172","113","71","22","29","10","19","14","21","43","28","15","7","12","2","4","2","3","8"
"g18","R","415","1502","391","713","36","5","18","10","0","2","0","327","728","774","46","37","37","9","9","17","12","1","0","5","2","0","1","5","6","1","2","5","3","0","2","1","6","0","0","0","0","0","3","6","5","0","0","4","12","14","12","31","82","0","8","20","21","17","56","114","0","26","10","28","48","73","173","0","25","12","33","49","90","146","0","17","20","13","19","40","63","0","14","17","23","23","36","42","0","5","7","2","7","8","14","0","2","5","6","2","4","9","94","67","17","22","15","26","16","37","97","180","130","44","37","26","45","28","89","134","139","60","13","25","10","20","10","21","29","25","20","7","2","2","7","2","0","6"
"g18","R","416","1192","361","491","33","4","15","9","0","11","0","268","608","584","94","39","36","13","15","32","9","5","0","3","0","0","2","7","1","0","0","1","0","0","1","4","0","0","0","0","0","0","3","0","3","0","0","17","13","13","25","36","63","0","11","24","21","19","48","71","0","13","31","26","35","55","101","0","10","17","26","38","41","98","0","22","25","19","19","25","33","0","13","18","15","27","30","22","0","4","11","6","5","5","6","0","4","7","7","3","8","6","81","54","18","16","16","30","20","31","95","121","81","39","31","33","38","18","20","110","100","61","12","15","8","18","6","15","33","23","21","3","4","4","7","3","2","5"
