"election","type","srprec","totreg_r","dem","rep","aip","paf","msc","lib","nlp","grn","ref","dcl","male","female","hispdem","hisprep","hispdcl","hispoth","jewdem","jewrep","jewdcl","jewoth","kordem","korrep","kordcl","koroth","jpndem","jpnrep","jpndcl","jpnoth","chidem","chirep","chidcl","chioth","inddem","indrep","inddcl","indoth","vietdem","vietrep","vietdcl","vietoth","fildem","filrep","fildcl","filoth","demmunk","demm1824","demm2534","demm3544","demm4554","demm5564","demm65pl","demfunk","demf1824","demf2534","demf3544","demf4554","demf5564","demf65pl","repmunk","repm1824","repm2534","repm3544","repm4554","repm5564","repm65pl","repfunk","repf1824","repf2534","repf3544","repf4554","repf5564","repf65pl","dclmunk","dclm1824","dclm2534","dclm3544","dclm4554","dclm5564","dclm65pl","dclfunk","dclf1824","dclf2534","dclf3544","dclf4554","dclf5564","dclf65pl","othmunk","othm1824","othm2534","othm3544","othm4554","othm5564","othm65pl","othfunk","othf1824","othf2534","othf3544","othf4554","othf5564","othf65pl","dreg1g","dreg2g","dreg3g","dreg4g","dreg5g","dreg6g","dreg7g","dreg8g","dreg9g","rreg1g","rreg2g","rreg3g","rreg4g","rreg5g","rreg6g","rreg7g","rreg8g","rreg9g","ireg1g","ireg2g","ireg3g","ireg4g","ireg5g","ireg6g","ireg7g","ireg8g","ireg9g","oreg1g","oreg2g","oreg3g","oreg4g","oreg5g","oreg6g","oreg7g","oreg8g","oreg9g"
"g16","V","111","869","218","435","18","0","10","8","0","1","0","179","418","451","35","31","12","4","10","19","5","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","5","1","0","0","0","0","2","3","0","0","0","3","3","14","15","19","33","0","15","11","16","19","33","37","0","13","16","31","55","51","52","0","5","20","45","55","47","45","0","9","10","18","20","16","18","0","9","12","18","13","19","17","0","3","3","5","7","2","2","0","2","3","3","2","2","3","60","20","25","18","32","13","14","3","33","125","47","44","30","27","32","52","18","60","68","26","24","10","14","3","11","8","15","17","7","5","4","0","0","2","0","2"
"g16","V","112","1345","367","674","39","2","6","11","0","4","0","242","661","684","60","64","43","8","19","23","9","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","10","0","0","0","12","11","12","19","41","60","0","11","18","16","38","54","75","0","16","26","48","71","80","96","0","16","26","53","75","70","97","0","15","26","21","19","25","26","0","6","22","13","18","32","19","0","6","8","11","4","3","5","0","5","3","5","3","4","5","96","16","36","24","35","13","27","15","105","149","40","69","36","57","30","69","33","191","93","16","22","21","24","15","16","8","27","32","4","13","4","2","1","1","0","5"
"g16","V","113","711","239","294","22","0","6","12","0","7","0","131","338","373","62","20","31","3","5","5","3","2","0","0","0","0","1","2","0","1","0","1","2","0","1","0","0","0","2","0","4","1","3","1","1","0","0","5","21","10","11","29","29","0","3","27","17","11","40","36","0","10","15","20","19","39","45","0","4","15","19","26","31","51","0","3","10","15","10","15","7","0","7","13","14","12","13","12","0","5","7","6","2","5","0","0","5","3","3","5","4","2","78","19","20","14","19","8","16","3","62","74","24","38","11","25","14","15","8","85","56","17","15","7","5","7","11","2","11","30","4","3","0","4","0","2","1","3"
"g16","V","114","756","244","317","27","1","3","12","0","3","0","149","342","414","60","24","41","8","9","3","5","0","1","0","1","0","1","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","1","3","2","0","0","5","19","11","13","24","27","0","6","20","16","16","46","41","0","9","15","27","31","36","34","0","8","22","25","32","35","43","0","7","17","14","10","11","7","0","8","18","17","15","13","12","0","1","7","5","4","6","2","0","1","9","3","4","4","0","73","20","16","16","19","7","21","8","64","105","16","22","16","41","8","21","10","78","64","13","21","10","15","5","3","2","16","23","4","8","1","3","0","0","0","7"
"g16","V","115","1492","459","701","38","1","9","14","0","3","1","266","686","806","87","49","33","9","13","22","5","5","0","0","0","0","0","0","0","0","0","2","1","0","0","0","1","0","0","3","1","0","9","3","0","2","0","13","9","20","27","39","77","0","26","25","25","33","68","97","0","17","35","33","68","71","120","0","10","31","30","62","67","157","0","8","14","26","18","20","38","0","9","25","29","24","16","39","0","3","5","4","4","6","11","0","6","6","2","3","5","11","146","23","35","39","57","13","50","15","81","199","38","76","43","56","62","86","25","116","96","20","30","21","30","11","21","6","31","27","8","10","1","6","2","1","2","9"
"g16","V","116","1507","457","719","43","1","16","6","0","5","1","259","711","796","82","60","41","11","17","30","13","4","0","0","0","0","1","1","0","0","0","0","2","0","0","5","0","0","3","2","4","0","2","4","2","0","0","11","20","23","26","46","61","0","24","26","29","56","48","87","0","17","30","60","84","66","100","0","10","34","48","71","83","116","0","10","27","20","29","21","22","1","10","11","27","29","23","29","0","4","4","7","6","2","15","0","1","3","4","6","12","8","139","34","35","31","43","22","44","24","85","191","45","72","46","74","43","70","34","144","91","26","32","14","35","18","18","11","14","36","10","10","1","4","3","1","0","7"
"g16","V","117","621","185","290","17","1","7","3","0","1","0","117","284","337","47","19","33","7","1","9","1","1","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","4","10","6","11","14","34","0","1","6","8","15","21","55","0","5","14","14","9","28","68","0","0","9","6","14","29","94","0","7","9","10","8","7","13","0","8","13","8","4","13","17","0","2","1","2","2","2","4","0","1","1","2","7","2","3","50","10","20","8","14","7","19","5","52","84","15","29","18","23","13","37","11","60","52","8","18","8","8","4","6","3","10","11","4","1","1","3","1","2","0","6"
"g16","V","118","673","228","246","32","3","4","11","0","3","0","146","306","367","87","35","36","9","4","6","4","1","0","0","0","0","0","1","2","0","0","0","0","0","1","1","0","1","0","0","1","0","6","1","2","1","0","6","15","12","15","14","26","0","19","26","20","21","22","32","0","7","15","21","18","28","33","0","6","15","22","17","28","36","0","3","21","12","11","7","10","0","8","22","17","10","12","13","0","2","10","8","5","3","4","0","4","5","1","4","2","5","93","13","20","6","23","10","12","4","47","90","18","24","11","10","8","13","12","60","66","13","19","6","15","4","9","2","12","26","5","6","3","6","0","3","1","3"
"g16","V","119","1090","361","505","33","2","1","14","0","6","0","168","503","587","67","41","31","1","12","12","5","0","0","0","2","0","1","0","0","0","3","1","0","0","1","1","3","0","1","0","0","0","3","4","5","0","0","8","19","17","29","21","58","0","10","24","30","33","47","65","0","6","29","34","39","51","87","0","6","21","28","34","61","109","0","8","9","12","17","10","16","0","15","18","13","19","16","15","0","2","7","6","5","8","5","0","3","8","2","4","5","1","124","21","29","19","29","12","38","15","74","120","29","48","43","32","17","41","22","153","76","16","16","8","10","6","12","4","20","26","4","6","6","4","3","2","0","5"
"g16","V","120","862","239","426","17","0","15","10","0","0","0","155","415","447","30","37","21","10","20","17","4","1","0","0","0","0","1","0","0","0","1","0","0","0","0","2","0","1","0","3","1","0","2","2","3","0","0","14","6","8","16","23","30","0","10","13","23","28","30","38","0","13","23","25","53","47","52","0","11","24","27","48","50","53","0","13","11","16","15","15","10","0","2","15","20","15","10","13","0","3","7","1","5","6","3","0","1","5","4","3","2","2","78","15","25","10","24","12","25","11","39","122","29","55","19","37","19","48","31","66","57","19","16","11","19","9","8","4","12","17","6","3","3","3","2","3","0","5"
