"county","srprec","addist","cddist","sddist","bedist","TOTREG","DEMREG","REPREG","AIPREG","GRNREG","LIBREG","NLPREG","REFREG","DCLREG","MSCREG","TOTVOTE","DEMVOTE","REPVOTE","AIPVOTE","GRNVOTE","LIBVOTE","NLPVOTE","REFVOTE","DCLVOTE","MSCVOTE","PRCVOTE","ABSVOTE","ASSDEM01","ASSDEM02","ASSGRN01","ASSIND01","ASSLIB01","ASSREP01","ASSREP02","CNGDEM01","CNGDEM02","CNGREP01","PRSAIP01","PRSDEM01","PRSGRN01","PRSLIB01","PRSPAF01","PRSREP01","PR_14_N","PR_14_Y","PR_15_N","PR_15_Y","PR_16_N","PR_16_Y","PR_17_N","PR_17_Y","PR_18_N","PR_18_Y","PR_19_N","PR_19_Y","PR_20_N","PR_20_Y","PR_21_N","PR_21_Y","PR_22_N","PR_22_Y","PR_23_N","PR_23_Y","PR_24_N","PR_24_Y","PR_25_N","PR_25_Y","SENAIP01","SENDEM01","SENDEM02","SENLIB01","SENREP01"
"40","513B","35","24","17","2","1154","0","0","0","0","0","0","0","0","0","1027","0","0","0","0","0","0","0","0","0","0","0","233","0","0","0","0","745","0","308","0","705","3","319","4","8","2","676","690","267","811","194","808","181","693","310","799","203","684","298","404","573","819","166","250","744","799","185","662","319","734","224","0","298","0","0","692"
"40","514","35","24","17","2","202","0","0","0","0","0","0","0","0","0","192","0","0","0","0","0","0","0","0","0","0","0","50","0","0","0","0","136","0","64","0","126","0","65","1","4","1","118","123","56","148","39","141","43","130","57","151","36","122","61","81","99","152","31","42","133","141","38","117","65","133","43","0","62","0","0","125"
"40","515","35","24","17","2","2052","0","0","0","0","0","0","0","0","0","1848","0","0","0","0","0","0","0","0","0","0","0","522","0","0","0","0","1278","0","682","0","1118","7","699","5","30","2","1070","1219","534","1348","465","1380","382","1170","630","1371","438","1196","556","874","866","1376","365","535","1227","1409","338","1137","606","1233","497","0","640","0","0","1132"
"40","516B","35","24","17","2","210","0","0","0","0","0","0","0","0","0","183","0","0","0","0","0","0","0","0","0","0","0","80","0","0","0","0","95","0","102","0","77","0","102","1","3","1","74","93","75","113","67","123","52","84","94","118","63","106","70","112","62","120","53","68","109","115","58","92","79","106","68","0","93","0","0","79"
"40","517","35","24","17","2","898","0","0","0","0","0","0","0","0","0","790","0","0","0","0","0","0","0","0","0","0","0","357","0","0","0","0","411","0","434","0","335","2","449","5","22","1","296","394","352","475","293","493","253","357","409","487","284","433","310","439","301","486","254","299","435","507","223","406","336","415","303","0","413","0","0","331"
"40","518","35","24","17","2","2644","0","0","0","0","0","0","0","0","0","2320","0","0","0","0","0","0","0","0","0","0","0","1466","0","0","0","0","718","0","1675","0","540","11","1750","24","29","6","461","845","1303","885","1328","1075","1081","611","1602","941","1292","926","1175","1538","566","996","1131","1121","1052","1167","940","888","1213","905","1173","0","1618","0","0","557"
"40","519","35","24","17","2","2812","0","0","0","0","0","0","0","0","0","2434","0","0","0","0","0","0","0","0","0","0","0","1554","0","0","0","0","698","0","1767","0","542","8","1856","17","38","5","464","765","1496","836","1474","1096","1156","595","1723","946","1382","888","1283","1656","535","1080","1109","1211","1059","1156","1048","905","1308","937","1255","0","1718","0","0","544"
"40","520","35","24","17","2","1913","0","0","0","0","0","0","0","0","0","1611","0","0","0","0","0","0","0","0","0","0","0","1086","0","0","0","0","391","0","1198","0","315","6","1273","10","31","2","266","426","1066","518","999","676","819","313","1217","552","972","547","890","1129","314","618","812","823","682","743","698","538","920","578","855","0","1158","0","0","326"
"40","521","35","24","17","2","117","0","0","0","0","0","0","0","0","0","65","0","0","0","0","0","0","0","0","0","0","0","34","0","0","0","0","19","0","37","0","16","1","45","0","1","0","18","15","39","15","39","22","32","16","43","18","38","18","28","43","7","15","37","29","25","23","28","21","30","25","25","0","38","0","0","16"
"40","MB01A","35","24","17","2","275","0","0","0","0","0","0","0","0","0","258","0","0","0","0","0","0","0","0","0","0","0","83","0","0","0","0","168","0","110","0","145","0","118","0","3","0","130","144","100","192","56","195","57","137","112","184","68","165","80","117","127","196","50","56","186","202","43","149","95","168","69","0","109","0","0","145"
"40","MB01B","35","24","17","2","1640","0","0","0","0","0","0","0","0","0","1405","0","0","0","0","0","0","0","0","0","0","0","387","0","0","0","0","979","0","465","0","915","3","485","9","25","2","857","927","411","1073","311","1111","243","915","465","1079","310","938","415","639","696","1114","234","335","1014","1072","284","833","506","1002","340","0","429","0","0","911"
"40","MB02","35","24","17","2","416","0","0","0","0","0","0","0","0","0","369","0","0","0","0","0","0","0","0","0","0","0","111","0","0","0","0","243","0","137","0","224","0","138","4","6","0","214","253","106","277","84","286","71","231","132","272","89","240","113","177","174","283","68","83","267","282","72","217","137","260","84","0","130","0","0","216"
"40","MB03","35","24","17","2","580","0","0","0","0","0","0","0","0","0","507","0","0","0","0","0","0","0","0","0","0","0","147","0","0","0","0","349","0","171","0","322","1","179","1","10","0","305","337","144","379","108","388","96","311","180","391","103","314","165","210","270","388","86","165","314","348","133","308","167","354","125","0","173","0","0","312"
"40","MB06A","35","24","17","2","924","0","0","0","0","0","0","0","0","0","839","0","0","0","0","0","0","0","0","0","0","0","321","0","0","0","0","496","0","383","0","437","4","422","7","12","0","374","480","320","554","264","563","237","428","386","538","275","482","314","448","330","587","205","251","539","592","205","452","335","493","287","0","382","0","0","416"
"40","MB06B","35","24","17","2","219","0","0","0","0","0","0","0","0","0","202","0","0","0","0","0","0","0","0","0","0","0","79","0","0","0","0","120","0","97","0","104","1","101","3","5","1","84","120","75","129","70","142","55","96","104","141","57","130","64","121","66","152","40","80","115","145","45","104","84","119","71","0","95","0","0","103"
"40","MB07A","35","24","17","2","1492","0","0","0","0","0","0","0","0","0","1304","0","0","0","0","0","0","0","0","0","0","0","507","0","0","0","0","758","0","602","0","666","7","625","6","24","1","613","722","515","877","392","886","351","657","599","854","405","733","493","644","564","901","328","391","846","899","332","667","563","750","434","0","566","0","0","677"
"40","MB07B","35","24","17","2","33","0","0","0","0","0","0","0","0","0","31","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","20","0","13","0","17","0","14","0","0","1","16","20","10","18","11","21","8","17","14","19","9","20","9","17","13","19","12","10","19","22","7","18","11","14","10","0","11","0","0","17"
"40","MB08","35","24","17","2","55","0","0","0","0","0","0","0","0","0","52","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","44","0","9","0","42","0","11","0","0","0","41","41","9","40","10","45","5","44","6","46","4","40","10","16","34","48","2","7","44","45","4","42","8","46","4","0","8","0","0","42"
"40","MB13A","35","24","17","2","920","0","0","0","0","0","0","0","0","0","803","0","0","0","0","0","0","0","0","0","0","0","281","0","0","0","0","499","0","360","0","428","3","363","5","7","2","410","496","266","546","234","565","202","455","330","563","220","457","304","411","350","557","207","248","518","569","196","430","333","498","258","0","338","0","0","434"
"40","MB13B","35","24","17","2","29","0","0","0","0","0","0","0","0","0","27","0","0","0","0","0","0","0","0","0","0","0","11","0","0","0","0","16","0","13","0","14","0","10","2","0","0","15","18","6","18","6","19","4","15","9","20","4","13","8","13","11","21","3","10","14","18","6","13","11","19","5","0","13","0","0","14"
"40","MB15","35","24","17","2","48","0","0","0","0","0","0","0","0","0","43","0","0","0","0","0","0","0","0","0","0","0","11","0","0","0","0","29","0","14","0","26","1","14","0","1","0","27","27","15","32","10","32","10","24","17","31","11","24","16","26","15","27","15","10","31","30","10","20","20","35","7","0","13","0","0","27"
"40","MB16A","35","24","17","2","153","0","0","0","0","0","0","0","0","0","129","0","0","0","0","0","0","0","0","0","0","0","58","0","0","0","0","60","0","66","0","53","0","68","0","5","0","54","70","52","78","46","78","44","60","62","81","42","76","43","67","51","81","40","48","72","78","45","59","59","70","47","0","65","0","0","52"
"40","MB16B","35","24","17","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40","MB17","35","24","17","2","4","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","3","0","0","0","0","0","3","3","0","3","0","3","0","3","0","3","0","3","0","0","3","3","0","0","2","3","0","3","0","3","0","0","0","0","0","3"
"40","MB18","37","24","17","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40","MB27","35","24","17","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40","MB35","35","24","17","2","61","0","0","0","0","0","0","0","0","0","61","0","0","0","0","0","0","0","0","0","0","0","15","0","0","0","0","46","0","20","0","41","0","25","0","0","0","36","42","18","49","12","51","10","41","20","47","14","46","15","33","28","49","9","23","38","48","12","43","16","44","16","0","22","0","0","38"
"40","CNTYTOT","3712","2544","1802","212","184050","0","0","0","0","0","0","0","0","0","162615","0","0","0","0","0","0","0","0","0","0","0","70830","0","0","0","0","85530","0","84608","0","73172","455","88310","794","2408","278","67436","86448","67442","96544","60557","103817","50474","78176","78559","100756","56690","85857","66770","88622","62945","103347","49683","57417","96697","107798","45240","80330","71557","92122","58785","0","81001","0","0","73327"
