"county","srprec","addist","cddist","sddist","bedist","TOTREG","DEMREG","REPREG","AIPREG","GRNREG","LIBREG","NLPREG","REFREG","DCLREG","MSCREG","TOTVOTE","DEMVOTE","REPVOTE","AIPVOTE","GRNVOTE","LIBVOTE","NLPVOTE","REFVOTE","DCLVOTE","MSCVOTE","PRCVOTE","ABSVOTE","ASSDEM01","ASSDEM02","ASSGRN01","ASSIND01","ASSLIB01","ASSREP01","ASSREP02","CNGDEM01","CNGDEM02","CNGREP01","PRSAIP01","PRSDEM01","PRSGRN01","PRSLIB01","PRSPAF01","PRSREP01","PR_14_N","PR_14_Y","PR_15_N","PR_15_Y","PR_16_N","PR_16_Y","PR_17_N","PR_17_Y","PR_18_N","PR_18_Y","PR_19_N","PR_19_Y","PR_20_N","PR_20_Y","PR_21_N","PR_21_Y","PR_22_N","PR_22_Y","PR_23_N","PR_23_Y","PR_24_N","PR_24_Y","PR_25_N","PR_25_Y","SENAIP01","SENDEM01","SENDEM02","SENLIB01","SENREP01"
"42","40-9110","35","24","19","2","6727","0","0","0","0","0","0","0","0","0","5982","0","0","0","0","0","0","0","0","0","0","0","1755","0","0","0","0","4092","0","2008","0","3893","21","2233","24","69","11","3537","3975","1807","4365","1479","4561","1234","3727","2121","4477","1391","3653","2075","2806","2913","4536","1248","1836","3974","4429","1363","3282","2463","4127","1615","0","2141","0","0","3642"
"42","40-9120","35","24","19","2","923","0","0","0","0","0","0","0","0","0","837","0","0","0","0","0","0","0","0","0","0","0","229","0","0","0","0","588","0","267","0","556","0","280","2","13","2","526","580","233","658","170","638","171","542","276","655","166","562","250","380","429","663","148","227","592","659","159","480","335","603","204","0","278","0","0","534"
"42","40-9130","35","24","19","2","4801","0","0","0","0","0","0","0","0","0","4141","0","0","0","0","0","0","0","0","0","0","0","1365","0","0","0","0","2678","0","1548","0","2536","27","1662","18","61","9","2299","2621","1382","2862","1178","3028","964","2440","1597","2979","1068","2440","1513","2071","1881","2968","1009","1245","2771","2978","1016","2160","1811","2785","1167","0","1659","0","0","2343"
"42","46-0181","35","24","19","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"42","46-0183","35","24","19","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"42","46-8110","35","24","19","2","5293","0","0","0","0","0","0","0","0","0","4472","0","0","0","0","0","0","0","0","0","0","0","1998","0","0","0","0","2340","0","2149","0","2236","21","2374","25","63","5","1928","2454","1826","2631","1702","2909","1379","2253","2078","2848","1486","2189","2039","2367","1884","2856","1434","1664","2639","2892","1412","1890","2373","2695","1545","0","2336","0","0","1955"
"42","46-9310","35","24","19","2","4921","0","0","0","0","0","0","0","0","0","3953","0","0","0","0","0","0","0","0","0","0","0","1917","0","0","0","0","1920","0","2038","0","1838","22","2210","33","44","15","1572","2044","1759","2213","1627","2469","1336","1829","2013","2432","1407","1949","1818","2267","1491","2427","1378","1591","2228","2453","1376","1622","2162","2291","1477","0","2254","0","0","1554"
"42","46-9320","35","24","19","2","3733","0","0","0","0","0","0","0","0","0","2730","0","0","0","0","0","0","0","0","0","0","0","1490","0","0","0","0","1157","0","1568","0","1107","15","1692","10","33","13","938","1247","1372","1418","1223","1637","965","1151","1486","1561","1078","1248","1344","1540","1069","1499","1119","1145","1471","1618","1003","1036","1579","1516","1075","0","1689","0","0","958"
"42","46-9410","35","24","19","2","4836","0","0","0","0","0","0","0","0","0","3897","0","0","0","0","0","0","0","0","0","0","0","1902","0","0","0","0","1896","0","1983","0","1848","29","2155","20","46","17","1583","1967","1748","2160","1629","2419","1334","1827","1969","2353","1432","1902","1830","2147","1596","2328","1416","1529","2247","2429","1338","1632","2118","2262","1466","0","2198","0","0","1585"
"42","47-0198","35","24","19","2","143","0","0","0","0","0","0","0","0","0","96","0","0","0","0","0","0","0","0","0","0","0","86","0","0","0","0","9","0","87","0","9","0","88","0","0","0","7","31","61","21","74","33","62","17","77","29","66","32","61","64","29","34","56","57","37","39","55","31","62","56","36","0","91","0","0","4"
"42","47-0199","35","24","19","2","147","0","0","0","0","0","0","0","0","0","86","0","0","0","0","0","0","0","0","0","0","0","57","0","0","0","0","26","0","62","0","23","0","60","1","1","0","20","26","57","23","58","39","43","23","58","37","44","22","57","50","30","41","40","40","39","31","51","21","61","35","47","0","68","0","0","15"
"42","47-0395","35","24","19","2","439","0","0","0","0","0","0","0","0","0","371","0","0","0","0","0","0","0","0","0","0","0","142","0","0","0","0","224","0","158","0","209","3","173","0","1","0","186","214","145","231","131","249","110","215","142","253","109","202","149","183","174","243","113","132","228","245","111","191","168","238","116","0","168","0","0","188"
"42","47-0396","35","24","19","2","81","0","0","0","0","0","0","0","0","0","72","0","0","0","0","0","0","0","0","0","0","0","41","0","0","0","0","29","0","43","0","29","1","41","0","0","1","26","36","35","44","27","42","26","31","40","44","27","31","39","39","29","40","30","28","44","46","26","32","38","40","29","0","48","0","0","22"
"42","47-0397","35","24","19","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"42","47-0495","35","24","19","2","230","0","0","0","0","0","0","0","0","0","192","0","0","0","0","0","0","0","0","0","0","0","76","0","0","0","0","111","0","82","0","107","0","92","0","0","0","97","124","58","138","50","144","42","104","82","135","52","100","85","91","94","131","55","64","119","141","44","87","96","131","51","0","89","0","0","96"
"42","47-9510","35","24","19","2","3159","0","0","0","0","0","0","0","0","0","2769","0","0","0","0","0","0","0","0","0","0","0","960","0","0","0","0","1732","0","1138","0","1568","8","1221","10","23","7","1458","1712","930","1834","844","1874","779","1573","1106","2002","696","1560","1073","1399","1241","1957","702","911","1766","1914","751","1365","1278","1790","849","0","1211","0","0","1451"
"42","47-9610","35","24","19","2","125","0","0","0","0","0","0","0","0","0","95","0","0","0","0","0","0","0","0","0","0","0","62","0","0","0","0","31","0","68","0","26","0","59","1","2","0","32","31","60","35","56","43","49","35","56","43","48","48","43","55","36","39","53","55","36","37","53","35","56","45","45","0","70","0","0","21"
"42","47-9710","35","24","19","2","1878","0","0","0","0","0","0","0","0","0","1354","0","0","0","0","0","0","0","0","0","0","0","773","0","0","0","0","543","0","881","0","450","5","875","10","15","9","426","557","741","662","659","711","582","563","746","755","554","589","702","747","537","768","529","568","742","686","618","443","845","703","581","0","897","0","0","412"
"42","50-5014","37","24","19","2","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","1","1","0","1","0","1","0","1","0","1","0","0","1","0","1","1","0","0","1","1","0","0","0","1","0","0","0","0","0","1"
"42","50-5016","35","24","19","2","38","0","0","0","0","0","0","0","0","0","32","0","0","0","0","0","0","0","0","0","0","0","11","0","0","0","0","21","0","11","0","21","0","11","2","0","0","19","22","10","25","6","24","7","24","8","25","7","21","10","13","19","23","9","16","15","19","13","14","17","26","5","0","12","0","0","20"
"42","50-5075","35","24","19","2","168","0","0","0","0","0","0","0","0","0","139","0","0","0","0","0","0","0","0","0","0","0","40","0","0","0","0","96","0","49","0","88","0","58","1","1","0","78","91","44","101","36","105","26","96","38","104","31","93","35","66","66","103","31","38","96","105","27","90","41","106","26","0","55","0","0","79"
"42","50-5088","35","24","19","2","405","0","0","0","0","0","0","0","0","0","358","0","0","0","0","0","0","0","0","0","0","0","89","0","0","0","0","262","0","93","0","264","1","107","4","3","1","241","234","108","287","64","286","59","241","108","279","71","250","93","185","162","279","71","119","231","291","60","223","125","268","78","0","105","0","0","247"
"42","50-5090","35","24","19","2","280","0","0","0","0","0","0","0","0","0","250","0","0","0","0","0","0","0","0","0","0","0","63","0","0","0","0","184","0","70","0","176","1","82","1","0","0","163","196","51","199","48","201","41","177","70","196","51","180","61","107","136","199","46","77","167","200","46","166","76","195","47","0","77","0","0","168"
"42","50-5100","37","24","19","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"42","50-5101","35","24","19","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"42","57-0198","35","24","19","2","37","0","0","0","0","0","0","0","0","0","17","0","0","0","0","0","0","0","0","0","0","0","11","0","0","0","0","5","0","13","0","3","0","14","0","0","0","3","2","12","4","12","4","11","5","11","3","13","6","10","6","10","5","11","5","10","6","10","2","14","6","10","0","14","0","0","2"
"42","57-0199","35","24","19","2","294","0","0","0","0","0","0","0","0","0","219","0","0","0","0","0","0","0","0","0","0","0","145","0","0","0","0","67","0","164","0","53","1","162","1","0","0","52","80","128","104","106","113","94","83","127","94","116","76","129","130","76","105","104","97","108","113","96","66","139","112","92","0","170","0","0","41"
"42","57-0396","35","24","19","2","339","0","0","0","0","0","0","0","0","0","293","0","0","0","0","0","0","0","0","0","0","0","143","0","0","0","0","145","0","161","0","129","2","161","3","0","1","125","142","141","152","135","190","99","123","164","171","114","141","140","168","112","182","100","102","180","183","103","115","164","167","111","0","162","0","0","123"
"42","57-0397","35","24","19","2","31","0","0","0","0","0","0","0","0","0","24","0","0","0","0","0","0","0","0","0","0","0","12","0","0","0","0","9","0","13","0","10","0","14","0","0","0","10","14","8","20","3","18","5","13","10","15","8","16","7","10","13","14","9","5","18","16","6","15","7","14","8","0","12","0","0","11"
"42","57-0496","35","24","19","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"42","57-1021","35","24","19","2","3098","0","0","0","0","0","0","0","0","0","2448","0","0","0","0","0","0","0","0","0","0","0","1122","0","0","0","0","1272","0","1298","0","1125","12","1291","16","26","9","1062","1240","1124","1450","936","1512","849","1211","1181","1569","826","1274","1063","1351","1010","1563","801","932","1439","1515","855","1014","1339","1439","903","0","1323","0","0","1050"
"42","57-1022","35","24","19","2","4354","0","0","0","0","0","0","0","0","0","3131","0","0","0","0","0","0","0","0","0","0","0","1695","0","0","0","0","1347","0","1885","0","1200","19","1952","11","27","21","1075","1384","1614","1602","1426","1753","1250","1363","1684","1773","1277","1446","1535","1733","1259","1788","1241","1272","1752","1770","1248","1183","1798","1709","1252","0","1995","0","0","1039"
"42","57-1023","35","24","19","2","1630","0","0","0","0","0","0","0","0","0","1115","0","0","0","0","0","0","0","0","0","0","0","594","0","0","0","0","497","0","683","0","420","5","691","1","8","9","391","534","541","588","504","657","426","491","596","625","466","566","509","633","439","653","423","466","620","617","465","467","605","650","419","0","716","0","0","374"
"42","57-9510","35","24","19","2","1133","0","0","0","0","0","0","0","0","0","997","0","0","0","0","0","0","0","0","0","0","0","281","0","0","0","0","688","0","342","0","641","5","374","4","13","0","589","644","321","726","260","743","231","627","352","751","228","626","334","428","533","783","189","303","663","754","216","572","390","687","266","0","350","0","0","616"
"42","57-9520","35","24","19","2","2426","0","0","0","0","0","0","0","0","0","1987","0","0","0","0","0","0","0","0","0","0","0","943","0","0","0","0","970","0","1047","0","884","13","1102","8","21","7","805","949","933","1092","836","1208","693","891","1023","1197","713","918","960","1049","827","1168","725","763","1138","1216","687","818","1065","1138","737","0","1109","0","0","793"
"42","57-9530","35","24","19","2","3214","0","0","0","0","0","0","0","0","0","2735","0","0","0","0","0","0","0","0","0","0","0","1106","0","0","0","0","1564","0","1248","0","1441","14","1302","10","15","7","1348","1629","982","1749","910","1793","841","1515","1132","1860","809","1525","1089","1378","1235","1845","776","899","1747","1857","791","1327","1281","1769","838","0","1285","0","0","1358"
"42","57-9610","35","24","19","2","2368","0","0","0","0","0","0","0","0","0","1646","0","0","0","0","0","0","0","0","0","0","0","996","0","0","0","0","608","0","1090","0","530","4","1068","8","15","10","519","602","982","725","876","825","755","580","1021","819","785","679","897","929","652","795","797","737","861","800","794","587","991","818","756","0","1147","0","0","453"
"42","57-9620","35","24","19","2","4296","0","0","0","0","0","0","0","0","0","3480","0","0","0","0","0","0","0","0","0","0","0","1576","0","0","0","0","1829","0","1799","0","1642","18","1858","20","40","11","1495","1777","1586","1991","1409","2177","1178","1679","1723","2178","1237","1745","1611","1904","1446","2124","1254","1312","2064","2193","1190","1518","1821","2101","1232","0","1907","0","0","1474"
"42","57-9710","35","24","19","2","2293","0","0","0","0","0","0","0","0","0","1860","0","0","0","0","0","0","0","0","0","0","0","912","0","0","0","0","895","0","1063","0","756","6","1089","4","20","3","714","892","877","988","810","1102","673","829","943","1076","711","851","905","1003","763","1117","660","748","1034","1082","696","745","1026","1066","683","0","1094","0","0","710"
"42","57-9810","35","24","19","2","117","0","0","0","0","0","0","0","0","0","77","0","0","0","0","0","0","0","0","0","0","0","46","0","0","0","0","30","0","55","0","21","0","46","1","1","0","29","33","39","49","26","48","27","35","39","42","31","29","45","50","25","45","30","37","38","43","32","25","47","37","38","0","53","0","0","24"
"42","57-9910","35","24","19","2","1657","0","0","0","0","0","0","0","0","0","1136","0","0","0","0","0","0","0","0","0","0","0","660","0","0","0","0","436","0","768","0","344","3","748","7","8","19","331","480","613","531","578","582","511","435","673","553","543","470","612","678","412","591","503","474","630","598","508","395","685","636","456","0","786","0","0","313"
"42","57-9920","35","24","19","2","5131","0","0","0","0","0","0","0","0","0","3907","0","0","0","0","0","0","0","0","0","0","0","2187","0","0","0","0","1615","0","2552","0","1291","11","2491","22","30","13","1291","1674","2074","1978","1816","2104","1646","1571","2204","2069","1700","1655","2076","2337","1409","2158","1606","1665","2105","2213","1569","1402","2340","2162","1576","0","2554","0","0","1224"
"42","CNTYTOT","8179","5400","4275","450","235198","0","0","0","0","0","0","0","0","0","203506","0","0","0","0","0","0","0","0","0","0","0","118484","0","0","0","0","76876","0","124584","0","74781","714","129963","939","2416","520","65736","102051","91878","103012","94074","111168","82890","80015","116889","108920","88240","103336","88662","123368","68464","121214","72508","88469","106209","119489","74012","82254","110588","101639","89290","0","127364","0","0","69459"
